7.400000 0.938155 148.000000
7.400000 0.940961 149.000000
7.400000 0.943792 150.000000
7.400000 0.946641 151.000000
7.400000 0.949499 152.000000
7.400000 0.952359 153.000000
7.400000 0.955210 154.000000
7.400000 0.958045 155.000000
7.400000 0.960854 156.000000
7.400000 0.963629 157.000000
7.400000 0.966360 158.000000
7.400000 0.969039 159.000000
7.400000 0.971657 160.000000
7.400000 0.974206 161.000000
7.400000 0.976676 162.000000
7.400000 0.979060 163.000000
7.400000 0.981349 164.000000
7.400000 0.983536 165.000000
7.400000 0.985614 166.000000
7.400000 0.987575 167.000000
7.400000 0.989412 168.000000
7.400000 0.991120 169.000000
7.400000 0.992691 170.000000
7.400000 0.994122 171.000000
7.400000 0.995407 172.000000
7.400000 0.996541 173.000000
7.400000 0.997521 174.000000
7.400000 0.998342 175.000000
7.400000 0.999003 176.000000
7.400000 0.999501 177.000000
7.400000 0.999833 178.000000
7.400000 1.000000 179.000000
7.400000 1.000000 180.000000
8.521958 0.000000 0.000000
8.521958 0.000445 1.000000
8.521958 0.001335 2.000000
8.521958 0.002670 3.000000
8.521958 0.004447 4.000000
8.521958 0.006667 5.000000
8.521958 0.009326 6.000000
8.521958 0.012424 7.000000
8.521958 0.015956 8.000000
8.521958 0.019921 9.000000
8.521958 0.024316 10.000000
8.521958 0.029135 11.000000
8.521958 0.034376 12.000000
8.521958 0.040033 13.000000
8.521958 0.046102 14.000000
8.521958 0.052577 15.000000
8.521958 0.059451 16.000000
8.521958 0.066719 17.000000
8.521958 0.074373 18.000000
8.521958 0.082405 19.000000
8.521958 0.090808 20.000000
8.521958 0.099573 21.000000
8.521958 0.108691 22.000000
8.521958 0.118152 23.000000
8.521958 0.127946 24.000000
8.521958 0.138062 25.000000
8.521958 0.148490 26.000000
8.521958 0.159217 27.000000
8.521958 0.170232 28.000000
8.521958 0.181523 29.000000
8.521958 0.193076 30.000000
8.521958 0.204878 31.000000
8.521958 0.216915 32.000000
8.521958 0.229175 33.000000
8.521958 0.241641 34.000000
8.521958 0.254301 35.000000
8.521958 0.267139 36.000000
8.521958 0.280140 37.000000
8.521958 0.293289 38.000000
8.521958 0.306570 39.000000
8.521958 0.319968 40.000000
8.521958 0.333468 41.000000
8.521958 0.347053 42.000000
8.521958 0.360708 43.000000
8.521958 0.374416 44.000000
8.521958 0.388163 45.000000
8.521958 0.401932 46.000000
8.521958 0.415706 47.000000
8.521958 0.429472 48.000000
8.521958 0.443212 49.000000
8.521958 0.456911 50.000000
8.521958 0.470554 51.000000
8.521958 0.484126 52.000000
8.521958 0.497611 53.000000
8.521958 0.510994 54.000000
8.521958 0.524262 55.000000
8.521958 0.537400 56.000000
8.521958 0.550394 57.000000
8.521958 0.563229 58.000000
8.521958 0.575894 59.000000
8.521958 0.588375 60.000000
8.521958 0.600660 61.000000
8.521958 0.612736 62.000000
8.521958 0.624593 63.000000
8.521958 0.636219 64.000000
8.521958 0.647604 65.000000
8.521958 0.658737 66.000000
8.521958 0.669611 67.000000
8.521958 0.680215 68.000000
8.521958 0.690543 69.000000
8.521958 0.700586 70.000000
8.521958 0.710338 71.000000
8.521958 0.719792 72.000000
8.521958 0.728945 73.000000
8.521958 0.737790 74.000000
8.521958 0.746325 75.000000
8.521958 0.754545 76.000000
8.521958 0.762449 77.000000
8.521958 0.770036 78.000000
8.521958 0.777304 79.000000
8.521958 0.784252 80.000000
8.521958 0.790883 81.000000
8.521958 0.797198 82.000000
8.521958 0.803198 83.000000
8.521958 0.808886 84.000000
8.521958 0.814266 85.000000
8.521958 0.819344 86.000000
8.521958 0.824122 87.000000
8.521958 0.828609 88.000000
8.521958 0.832809 89.000000
8.521958 0.836730 90.000000
8.521958 0.840380 91.000000
8.521958 0.843767 92.000000
8.521958 0.846899 93.000000
8.521958 0.849786 94.000000
8.521958 0.852438 95.000000
8.521958 0.854866 96.000000
8.521958 0.857079 97.000000
8.521958 0.859089 98.000000
8.521958 0.860907 99.000000
8.521958 0.862546 100.000000
8.521958 0.864016 101.000000
8.521958 0.865331 102.000000
8.521958 0.866502 103.000000
8.521958 0.867543 104.000000
8.521958 0.868466 105.000000
8.521958 0.869283 106.000000
8.521958 0.870007 107.000000
8.521958 0.870651 108.000000
8.521958 0.871227 109.000000
8.521958 0.871748 110.000000
8.521958 0.872226 111.000000
8.521958 0.872673 112.000000
8.521958 0.873101 113.000000
8.521958 0.873521 114.000000
8.521958 0.873944 115.000000
8.521958 0.874382 116.000000
8.521958 0.874844 117.000000
8.521958 0.875340 118.000000
8.521958 0.875880 119.000000
8.521958 0.876473 120.000000
8.521958 0.877127 121.000000
8.521958 0.877850 122.000000
8.521958 0.878649 123.000000
8.521958 0.879530 124.000000
8.521958 0.880501 125.000000
8.521958 0.881565 126.000000
8.521958 0.882729 127.000000
8.521958 0.883995 128.000000
8.521958 0.885367 129.000000
8.521958 0.886847 130.000000
8.521958 0.888438 131.000000
8.521958 0.890141 132.000000
8.521958 0.891956 133.000000
8.521958 0.893883 134.000000
8.521958 0.895921 135.000000
8.521958 0.898068 136.000000
8.521958 0.900323 137.000000
8.521958 0.902682 138.000000
8.521958 0.905142 139.000000
8.521958 0.907699 140.000000
8.521958 0.910347 141.000000
8.521958 0.913082 142.000000
8.521958 0.915898 143.000000
8.521958 0.918788 144.000000
8.521958 0.921746 145.000000
8.521958 0.924763 146.000000
8.521958 0.927833 147.000000
8.521958 0.930947 148.000000
8.521958 0.934097 149.000000
8.521958 0.937274 150.000000
8.521958 0.940468 151.000000
8.521958 0.943671 152.000000
8.521958 0.946873 153.000000
8.521958 0.950064 154.000000
8.521958 0.953235 155.000000
8.521958 0.956375 156.000000
8.521958 0.959475 157.000000
8.521958 0.962526 158.000000
8.521958 0.965516 159.000000
8.521958 0.968438 160.000000
8.521958 0.971280 161.000000
8.521958 0.974034 162.000000
8.521958 0.976692 163.000000
8.521958 0.979243 164.000000
8.521958 0.981679 165.000000
8.521958 0.983993 166.000000
8.521958 0.986176 167.000000
8.521958 0.988222 168.000000
8.521958 0.990122 169.000000
8.521958 0.991871 170.000000
8.521958 0.993463 171.000000
8.521958 0.994892 172.000000
8.521958 0.996154 173.000000
8.521958 0.997243 174.000000
8.521958 0.998157 175.000000
8.521958 0.998891 176.000000
8.521958 0.999445 177.000000
8.521958 0.999815 178.000000
8.521958 1.000000 179.000000
8.521958 1.000000 180.000000
9.814023 0.000000 0.000000
9.814023 0.000444 1.000000
9.814023 0.001332 2.000000
9.814023 0.002664 3.000000
9.814023 0.004437 4.000000
9.814023 0.006650 5.000000
9.814023 0.009303 6.000000
9.814023 0.012391 7.000000
9.814023 0.015913 8.000000
9.814023 0.019865 9.000000
9.814023 0.024243 10.000000
9.814023 0.029044 11.000000
9.814023 0.034264 12.000000
9.814023 0.039896 13.000000
9.814023 0.045937 14.000000
9.814023 0.052379 15.000000
9.814023 0.059217 16.000000
9.814023 0.066443 17.000000
9.814023 0.074050 18.000000
9.814023 0.082031 19.000000
9.814023 0.090377 20.000000
9.814023 0.099079 21.000000
9.814023 0.108128 22.000000
9.814023 0.117514 23.000000
9.814023 0.127226 24.000000
9.814023 0.137254 25.000000
9.814023 0.147586 26.000000
9.814023 0.158211 27.000000
9.814023 0.169117 28.000000
9.814023 0.180292 29.000000
9.814023 0.191722 30.000000
9.814023 0.203394 31.000000
9.814023 0.215295 32.000000
9.814023 0.227411 33.000000
9.814023 0.239728 34.000000
9.814023 0.252231 35.000000
9.814023 0.264907 36.000000
9.814023 0.277739 37.000000
9.814023 0.290714 38.000000
9.814023 0.303817 39.000000
9.814023 0.317031 40.000000
9.814023 0.330342 41.000000
9.814023 0.343735 42.000000
9.814023 0.357193 43.000000
9.814023 0.370702 44.000000
9.814023 0.384246 45.000000
9.814023 0.397809 46.000000
9.814023 0.411376 47.000000
9.814023 0.424931 48.000000
9.814023 0.438459 49.000000
9.814023 0.451945 50.000000
9.814023 0.465374 51.000000
9.814023 0.478731 52.000000
9.814023 0.492000 53.000000
9.814023 0.505168 54.000000
9.814023 0.518220 55.000000
9.814023 0.531141 56.000000
9.814023 0.543919 57.000000
9.814023 0.556539 58.000000
9.814023 0.568989 59.000000
9.814023 0.581255 60.000000
9.814023 0.593326 61.000000
9.814023 0.605189 62.000000
9.814023 0.616833 63.000000
9.814023 0.628247 64.000000
9.814023 0.639420 65.000000
9.814023 0.650344 66.000000
9.814023 0.661008 67.000000
9.814023 0.671404 68.000000
9.814023 0.681523 69.000000
9.814023 0.691359 70.000000
9.814023 0.700905 71.000000
9.814023 0.710155 72.000000
9.814023 0.719103 73.000000
9.814023 0.727745 74.000000
9.814023 0.736077 75.000000
9.814023 0.744096 76.000000
9.814023 0.751799 77.000000
9.814023 0.759186 78.000000
9.814023 0.766256 79.000000
9.814023 0.773007 80.000000
9.814023 0.779442 81.000000
9.814023 0.785562 82.000000
9.814023 0.791369 83.000000
9.814023 0.796866 84.000000
9.814023 0.802057 85.000000
9.814023 0.806946 86.000000
9.814023 0.811539 87.000000
9.814023 0.815843 88.000000
9.814023 0.819862 89.000000
9.814023 0.823605 90.000000
9.814023 0.827080 91.000000
9.814023 0.830295 92.000000
9.814023 0.833260 93.000000
9.814023 0.835983 94.000000
9.814023 0.838476 95.000000
9.814023 0.840748 96.000000
9.814023 0.842811 97.000000
9.814023 0.844676 98.000000
9.814023 0.846356 99.000000
9.814023 0.847862 100.000000
9.814023 0.849206 101.000000
9.814023 0.850402 102.000000
9.814023 0.851462 103.000000
9.814023 0.852399 104.000000
9.814023 0.853226 105.000000
9.814023 0.853957 106.000000
9.814023 0.854604 107.000000
9.814023 0.855181 108.000000
9.814023 0.855700 109.000000
9.814023 0.856175 110.000000
9.814023 0.856617 111.000000
9.814023 0.857040 112.000000
9.814023 0.857456 113.000000
9.814023 0.857876 114.000000
9.814023 0.858312 115.000000
9.814023 0.858775 116.000000
9.814023 0.859275 117.000000
9.814023 0.859824 118.000000
9.814023 0.860430 119.000000
9.814023 0.861103 120.000000
9.814023 0.861851 121.000000
9.814023 0.862682 122.000000
9.814023 0.863604 123.000000
9.814023 0.864623 124.000000
9.814023 0.865744 125.000000
9.814023 0.866975 126.000000
9.814023 0.868318 127.000000
9.814023 0.869779 128.000000
9.814023 0.871359 129.000000
9.814023 0.873062 130.000000
9.814023 0.874889 131.000000
9.814023 0.876840 132.000000
9.814023 0.878917 133.000000
9.814023 0.881118 134.000000
9.814023 0.883443 135.000000
9.814023 0.885888 136.000000
9.814023 0.888451 137.000000
9.814023 0.891130 138.000000
9.814023 0.893918 139.000000
9.814023 0.896813 140.000000
9.814023 0.899808 141.000000
9.814023 0.902897 142.000000
9.814023 0.906073 143.000000
9.814023 0.909330 144.000000
9.814023 0.912659 145.000000
9.814023 0.916052 146.000000
9.814023 0.919502 147.000000
9.814023 0.922997 148.000000
9.814023 0.926530 149.000000
9.814023 0.930091 150.000000
9.814023 0.933668 151.000000
9.814023 0.937253 152.000000
9.814023 0.940834 153.000000
9.814023 0.944401 154.000000
9.814023 0.947943 155.000000
9.814023 0.951449 156.000000
9.814023 0.954909 157.000000
9.814023 0.958311 158.000000
9.814023 0.961645 159.000000
9.814023 0.964901 160.000000
9.814023 0.968067 161.000000
9.814023 0.971134 162.000000
9.814023 0.974092 163.000000
9.814023 0.976931 164.000000
9.814023 0.979642 165.000000
9.814023 0.982215 166.000000
9.814023 0.984643 167.000000
9.814023 0.986916 168.000000
9.814023 0.989028 169.000000
9.814023 0.990972 170.000000
9.814023 0.992741 171.000000
9.814023 0.994328 172.000000
9.814023 0.995729 173.000000
9.814023 0.996939 174.000000
9.814023 0.997953 175.000000
9.814023 0.998769 176.000000
9.814023 0.999384 177.000000
9.814023 0.999794 178.000000
9.814023 1.000000 179.000000
9.814023 1.000000 180.000000
11.301986 0.000000 0.000000
11.301986 0.000449 1.000000
11.301986 0.001347 2.000000
11.301986 0.002692 3.000000
11.301986 0.004484 4.000000
11.301986 0.006720 5.000000
11.301986 0.009399 6.000000
11.301986 0.012516 7.000000
11.301986 0.016070 8.000000
11.301986 0.020056 9.000000
11.301986 0.024470 10.000000
11.301986 0.029307 11.000000
11.301986 0.034563 12.000000
11.301986 0.040231 13.000000
11.301986 0.046305 14.000000
11.301986 0.052779 15.000000
11.301986 0.059646 16.000000
11.301986 0.066897 17.000000
11.301986 0.074526 18.000000
11.301986 0.082522 19.000000
11.301986 0.090878 20.000000
11.301986 0.099584 21.000000
11.301986 0.108629 22.000000
11.301986 0.118003 23.000000
11.301986 0.127696 24.000000
11.301986 0.137696 25.000000
11.301986 0.147991 26.000000
11.301986 0.158570 27.000000
11.301986 0.169420 28.000000
11.301986 0.180528 29.000000
11.301986 0.191882 30.000000
11.301986 0.203467 31.000000
11.301986 0.215270 32.000000
11.301986 0.227279 33.000000
11.301986 0.239477 34.000000
11.301986 0.251852 35.000000
11.301986 0.264389 36.000000
11.301986 0.277073 37.000000
11.301986 0.289890 38.000000
11.301986 0.302824 39.000000
11.301986 0.315861 40.000000
11.301986 0.328986 41.000000
11.301986 0.342185 42.000000
11.301986 0.355441 43.000000
11.301986 0.368739 44.000000
11.301986 0.382065 45.000000
11.301986 0.395404 46.000000
11.301986 0.408740 47.000000
11.301986 0.422058 48.000000
11.301986 0.435344 49.000000
11.301986 0.448583 50.000000
11.301986 0.461759 51.000000
11.301986 0.474859 52.000000
11.301986 0.487867 53.000000
11.301986 0.500770 54.000000
11.301986 0.513554 55.000000
11.301986 0.526204 56.000000
11.301986 0.538708 57.000000
11.301986 0.551052 58.000000
11.301986 0.563223 59.000000
11.301986 0.575209 60.000000
11.301986 0.586998 61.000000
11.301986 0.598578 62.000000
11.301986 0.609938 63.000000
11.301986 0.621068 64.000000
11.301986 0.631956 65.000000
11.301986 0.642594 66.000000
11.301986 0.652973 67.000000
11.301986 0.663083 68.000000
11.301986 0.672918 69.000000
11.301986 0.682469 70.000000
11.301986 0.691731 71.000000
11.301986 0.700698 72.000000
11.301986 0.709364 73.000000
11.301986 0.717726 74.000000
11.301986 0.725779 75.000000
11.301986 0.733521 76.000000
11.301986 0.740950 77.000000
11.301986 0.748064 78.000000
11.301986 0.754862 79.000000
11.301986 0.761346 80.000000
11.301986 0.767515 81.000000
11.301986 0.773372 82.000000
11.301986 0.778919 83.000000
11.301986 0.784159 84.000000
11.301986 0.789097 85.000000
11.301986 0.793738 86.000000
11.301986 0.798086 87.000000
11.301986 0.802148 88.000000
11.301986 0.805931 89.000000
11.301986 0.809443 90.000000
11.301986 0.812692 91.000000
11.301986 0.815686 92.000000
11.301986 0.818436 93.000000
11.301986 0.820951 94.000000
11.301986 0.823241 95.000000
11.301986 0.825318 96.000000
11.301986 0.827194 97.000000
11.301986 0.828879 98.000000
11.301986 0.830387 99.000000
11.301986 0.831730 100.000000
11.301986 0.832920 101.000000
11.301986 0.833972 102.000000
11.301986 0.834897 103.000000
11.301986 0.835710 104.000000
11.301986 0.836424 105.000000
11.301986 0.837053 106.000000
11.301986 0.837610 107.000000
11.301986 0.838109 108.000000
11.301986 0.838562 109.000000
11.301986 0.838984 110.000000
11.301986 0.839388 111.000000
11.301986 0.839786 112.000000
11.301986 0.840190 113.000000
11.301986 0.840614 114.000000
11.301986 0.841068 115.000000
11.301986 0.841564 116.000000
11.301986 0.842114 117.000000
11.301986 0.842727 118.000000
11.301986 0.843413 119.000000
11.301986 0.844181 120.000000
11.301986 0.845041 121.000000
11.301986 0.846000 122.000000
11.301986 0.847066 123.000000
11.301986 0.848244 124.000000
11.301986 0.849542 125.000000
11.301986 0.850964 126.000000
11.301986 0.852515 127.000000
11.301986 0.854198 128.000000
11.301986 0.856017 129.000000
11.301986 0.857973 130.000000
11.301986 0.860067 131.000000
11.301986 0.862301 132.000000
11.301986 0.864673 133.000000
11.301986 0.867183 134.000000
11.301986 0.869829 135.000000
11.301986 0.872608 136.000000
11.301986 0.875516 137.000000
11.301986 0.878550 138.000000
11.301986 0.881705 139.000000
11.301986 0.884975 140.000000
11.301986 0.888353 141.000000
11.301986 0.891833 142.000000
11.301986 0.895408 143.000000
11.301986 0.899068 144.000000
11.301986 0.902807 145.000000
11.301986 0.906613 146.000000
11.301986 0.910478 147.000000
11.301986 0.914392 148.000000
11.301986 0.918344 149.000000
11.301986 0.922324 150.000000
11.301986 0.926319 151.000000
11.301986 0.930320 152.000000
11.301986 0.934314 153.000000
11.301986 0.938289 154.000000
11.301986 0.942234 155.000000
11.301986 0.946137 156.000000
11.301986 0.949987 157.000000
11.301986 0.953770 158.000000
11.301986 0.957476 159.000000
11.301986 0.961093 160.000000
11.301986 0.964609 161.000000
11.301986 0.968014 162.000000
11.301986 0.971296 163.000000
11.301986 0.974445 164.000000
11.301986 0.977451 165.000000
11.301986 0.980304 166.000000
11.301986 0.982994 167.000000
11.301986 0.985514 168.000000
11.301986 0.987854 169.000000
11.301986 0.990006 170.000000
11.301986 0.991965 171.000000
11.301986 0.993722 172.000000
11.301986 0.995273 173.000000
11.301986 0.996612 174.000000
11.301986 0.997735 175.000000
11.301986 0.998638 176.000000
11.301986 0.999318 177.000000
11.301986 0.999772 178.000000
11.301986 1.000000 179.000000
11.301986 1.000000 180.000000
13.015548 0.000000 0.000000
13.015548 0.000462 1.000000
13.015548 0.001385 2.000000
13.015548 0.002768 3.000000
13.015548 0.004609 4.000000
13.015548 0.006906 5.000000
13.015548 0.009656 6.000000
13.015548 0.012855 7.000000
13.015548 0.016498 8.000000
13.015548 0.020581 9.000000
13.015548 0.025100 10.000000
13.015548 0.030046 11.000000
13.015548 0.035415 12.000000
13.015548 0.041200 13.000000
13.015548 0.047392 14.000000
13.015548 0.053985 15.000000
13.015548 0.060969 16.000000
13.015548 0.068336 17.000000
13.015548 0.076076 18.000000
13.015548 0.084179 19.000000
13.015548 0.092636 20.000000
13.015548 0.101436 21.000000
13.015548 0.110566 22.000000
13.015548 0.120017 23.000000
13.015548 0.129777 24.000000
13.015548 0.139832 25.000000
13.015548 0.150170 26.000000
13.015548 0.160780 27.000000
13.015548 0.171647 28.000000
13.015548 0.182759 29.000000
13.015548 0.194102 30.000000
13.015548 0.205661 31.000000
13.015548 0.217425 32.000000
13.015548 0.229377 33.000000
13.015548 0.241505 34.000000
13.015548 0.253793 35.000000
13.015548 0.266228 36.000000
13.015548 0.278794 37.000000
13.015548 0.291478 38.000000
13.015548 0.304265 39.000000
13.015548 0.317140 40.000000
13.015548 0.330088 41.000000
13.015548 0.343095 42.000000
13.015548 0.356146 43.000000
13.015548 0.369227 44.000000
13.015548 0.382322 45.000000
13.015548 0.395418 46.000000
13.015548 0.408499 47.000000
13.015548 0.421551 48.000000
13.015548 0.434560 49.000000
13.015548 0.447511 50.000000
13.015548 0.460390 51.000000
13.015548 0.473184 52.000000
13.015548 0.485877 53.000000
13.015548 0.498458 54.000000
13.015548 0.510912 55.000000
13.015548 0.523225 56.000000
13.015548 0.535386 57.000000
13.015548 0.547381 58.000000
13.015548 0.559199 59.000000
13.015548 0.570826 60.000000
13.015548 0.582253 61.000000
13.015548 0.593467 62.000000
13.015548 0.604458 63.000000
13.015548 0.615216 64.000000
13.015548 0.625731 65.000000
13.015548 0.635995 66.000000
13.015548 0.645997 67.000000
13.015548 0.655731 68.000000
13.015548 0.665190 69.000000
13.015548 0.674366 70.000000
13.015548 0.683253 71.000000
13.015548 0.691846 72.000000
13.015548 0.700140 73.000000
13.015548 0.708131 74.000000
13.015548 0.715816 75.000000
13.015548 0.723193 76.000000
13.015548 0.730260 77.000000
13.015548 0.737015 78.000000
13.015548 0.743459 79.000000
13.015548 0.749591 80.000000
13.015548 0.755414 81.000000
13.015548 0.760929 82.000000
13.015548 0.766140 83.000000
13.015548 0.771049 84.000000
13.015548 0.775662 85.000000
13.015548 0.779983 86.000000
13.015548 0.784018 87.000000
13.015548 0.787774 88.000000
13.015548 0.791258 89.000000
13.015548 0.794479 90.000000
13.015548 0.797444 91.000000
13.015548 0.800163 92.000000
13.015548 0.802646 93.000000
13.015548 0.804902 94.000000
13.015548 0.806945 95.000000
13.015548 0.808783 96.000000
13.015548 0.810431 97.000000
13.015548 0.811899 98.000000
13.015548 0.813201 99.000000
13.015548 0.814349 100.000000
13.015548 0.815357 101.000000
13.015548 0.816238 102.000000
13.015548 0.817006 103.000000
13.015548 0.817676 104.000000
13.015548 0.818260 105.000000
13.015548 0.818773 106.000000
13.015548 0.819229 107.000000
13.015548 0.819641 108.000000
13.015548 0.820024 109.000000
13.015548 0.820391 110.000000
13.015548 0.820756 111.000000
13.015548 0.821131 112.000000
13.015548 0.821530 113.000000
13.015548 0.821964 114.000000
13.015548 0.822446 115.000000
13.015548 0.822988 116.000000
13.015548 0.823600 117.000000
13.015548 0.824292 118.000000
13.015548 0.825076 119.000000
13.015548 0.825960 120.000000
13.015548 0.826953 121.000000
13.015548 0.828062 122.000000
13.015548 0.829296 123.000000
13.015548 0.830660 124.000000
13.015548 0.832161 125.000000
13.015548 0.833802 126.000000
13.015548 0.835590 127.000000
13.015548 0.837526 128.000000
13.015548 0.839613 129.000000
13.015548 0.841853 130.000000
13.015548 0.844247 131.000000
13.015548 0.846795 132.000000
13.015548 0.849495 133.000000
13.015548 0.852347 134.000000
13.015548 0.855348 135.000000
13.015548 0.858493 136.000000
13.015548 0.861780 137.000000
13.015548 0.865203 138.000000
13.015548 0.868757 139.000000
13.015548 0.872434 140.000000
13.015548 0.876229 141.000000
13.015548 0.880133 142.000000
13.015548 0.884137 143.000000
13.015548 0.888233 144.000000
13.015548 0.892411 145.000000
13.015548 0.896661 146.000000
13.015548 0.900972 147.000000
13.015548 0.905332 148.000000
13.015548 0.909732 149.000000
13.015548 0.914158 150.000000
13.015548 0.918598 151.000000
13.015548 0.923040 152.000000
13.015548 0.927471 153.000000
13.015548 0.931879 154.000000
13.015548 0.936251 155.000000
13.015548 0.940573 156.000000
13.015548 0.944833 157.000000
13.015548 0.949018 158.000000
13.015548 0.953116 159.000000
13.015548 0.957112 160.000000
13.015548 0.960996 161.000000
13.015548 0.964755 162.000000
13.015548 0.968377 163.000000
13.015548 0.971851 164.000000
13.015548 0.975166 165.000000
13.015548 0.978311 166.000000
13.015548 0.981276 167.000000
13.015548 0.984052 168.000000
13.015548 0.986630 169.000000
13.015548 0.989000 170.000000
13.015548 0.991157 171.000000
13.015548 0.993092 172.000000
13.015548 0.994799 173.000000
13.015548 0.996273 174.000000
13.015548 0.997508 175.000000
13.015548 0.998502 176.000000
13.015548 0.999250 177.000000
13.015548 0.999750 178.000000
13.015548 1.000000 179.000000
13.015548 1.000000 180.000000
14.988913 0.000000 0.000000
14.988913 0.000485 1.000000
14.988913 0.001453 2.000000
14.988913 0.002903 3.000000
14.988913 0.004832 4.000000
14.988913 0.007238 5.000000
14.988913 0.010115 6.000000
14.988913 0.013459 7.000000
14.988913 0.017264 8.000000
14.988913 0.021523 9.000000
14.988913 0.026230 10.000000
14.988913 0.031377 11.000000
14.988913 0.036956 12.000000
14.988913 0.042957 13.000000
14.988913 0.049371 14.000000
14.988913 0.056189 15.000000
14.988913 0.063400 16.000000
14.988913 0.070993 17.000000
14.988913 0.078957 18.000000
14.988913 0.087279 19.000000
14.988913 0.095949 20.000000
14.988913 0.104954 21.000000
14.988913 0.114280 22.000000
14.988913 0.123916 23.000000
14.988913 0.133847 24.000000
14.988913 0.144060 25.000000
14.988913 0.154541 26.000000
14.988913 0.165277 27.000000
